,Unnamed: 0,election_date,state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,polling_place_id,location_type,name,address,notes,source,source_date,source_notes,StreetAddress,City,State,ZipCode,category,NonReligious,ReligiousBuilding,BuildingType,Latitude,Longitude
1574,1574,11/3/2020,IA,Webster,Webster,county,12,Fd #12,0,election_day,TRINITY METHODIST CHURCH,"838 N 25TH ST, FORT DODGE, IA 50501",0,ORR,10/9/2020,0,838 N 25TH ST,FORT DODGE,IA,50501,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,42.51420938,-94.16451836
1575,1575,11/3/2020,IA,Webster,Webster,county,2,Fd # 2,0,election_day,FIRST PRESBYTERIAN CHURCH,"1111 5TH AVE N, FORT DODGE, IA 50501",0,ORR,10/9/2020,0,1111 5TH AVE N,FORT DODGE,IA,50501,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,42.5106147,-94.18455399
1576,1576,11/3/2020,IA,Webster,Webster,county,3,Fd # 3,0,election_day,LION'S DEN (IZAAK WALTON),"731 EXPOSITION DR, FORT DODGE, IA 50501",0,ORR,10/9/2020,0,731 EXPOSITION DR,FORT DODGE,IA,50501,NonReligious,1,0,NonReligious,42.49283472,-94.1925551
1577,1577,11/3/2020,IA,Webster,Webster,county,4,Fd # 4,0,election_day,WEBSTER COUNTY DHS BLDG,"330 1ST AVE N, FORT DODGE, IA 50501",0,ORR,10/9/2020,0,330 1ST AVE N,FORT DODGE,IA,50501,NonReligious,1,0,NonReligious,42.50530417,-94.19391557
1578,1578,11/3/2020,IA,Webster,Webster,county,5,Fd # 5,0,election_day,PRAIRIE LAKES CHURCH,"200 AVENUE O, FORT DODGE, IA 50501",0,ORR,10/9/2020,0,200 AVENUE O,FORT DODGE,IA,50501,ReligiousBuilding,0,1,Religious,42.48690066,-94.2043833
1579,1579,11/3/2020,IA,Webster,Webster,county,6,Fd # 6,0,election_day,FORT DODGE CITY HALL,"819 1ST AVE S, FORT DODGE, IA 50501",0,ORR,10/9/2020,0,819 1ST AVE S,FORT DODGE,IA,50501,NonReligious,1,0,NonReligious,42.50409166,-94.18694535
1580,1580,11/3/2020,IA,Webster,Webster,county,7,Fd # 7,0,election_day,FORT DODGE CITY HALL,"819 1ST AVE S, FORT DODGE, IA 50501",0,ORR,10/9/2020,0,819 1ST AVE S,FORT DODGE,IA,50501,NonReligious,1,0,NonReligious,42.50409166,-94.18694535
1581,1581,11/3/2020,IA,Webster,Webster,county,8,Fd # 8,0,election_day,FORT DODGE RECYCLING CENTER,"2150 S 22ND ST, FT DODGE, IA 50501",0,ORR,10/9/2020,0,2150 S 22ND ST,FT DODGE,IA,50501,NonReligious,1,0,NonReligious,42.47949075,-94.17220836
1582,1582,11/3/2020,IA,Webster,Webster,county,9,Fd # 9,0,election_day,PRINCE OF PEACE LUTHERAN CHURCH,"1023 S 27TH ST, FT DODGE, IA 50501",0,ORR,10/9/2020,0,1023 S 27TH ST,FT DODGE,IA,50501,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,42.49308965,-94.16105752
1583,1583,11/3/2020,IA,Webster,Webster,county,BD/NWC,Badger-NW Cooper Township,0,election_day,BADGER FIRE STATION,"150 1ST AVE SE, BADGER, IA 50516",0,ORR,10/9/2020,0,150 1ST AVE SE,BADGER,IA,50516,NonReligious,1,0,NonReligious,42.61491891,-94.14596938
1584,1584,11/3/2020,IA,Webster,Webster,county,CD,Colfax-Duncombe Township,0,election_day,DUNCOMBE COMMUNITY CENTER CD,"510 FOLGER ST, DUNCOMBE, IA 50532",0,ORR,10/9/2020,0,510 FOLGER ST,DUNCOMBE,IA,50532,NonReligious,1,0,NonReligious,42.469797,-93.9958754
1585,1585,11/3/2020,IA,Webster,Webster,county,CP,Cooper Township,0,election_day,FORT DODGE RECYCLING CENTER,"2150 S 22ND ST, FT DODGE, IA 50501",0,ORR,10/9/2020,0,2150 S 22ND ST,FT DODGE,IA,50501,NonReligious,1,0,NonReligious,42.47949075,-94.17220836
1586,1586,11/3/2020,IA,Webster,Webster,county,CR,Clay-Roland Township,0,election_day,CALLENDER COMMUNITY CENTER,"505 THOMAS ST, CALLENDER, IA 50523",0,ORR,10/9/2020,0,505 THOMAS ST,CALLENDER,IA,50523,NonReligious,1,0,NonReligious,42.36162481,-94.29283001
1587,1587,11/3/2020,IA,Webster,Webster,county,DA/BU,Dayton-Burnside Township,0,election_day,DAYTON COMMUNITY CENTER,"104 1ST ST NW, DAYTON, IA 50530",0,ORR,10/9/2020,0,104 1ST ST NW,DAYTON,IA,50530,NonReligious,1,0,NonReligious,42.26202644,-94.06971811
1588,1588,11/3/2020,IA,Webster,Webster,county,DJ,Deer Creek-Jackson Township,0,election_day,CLARE COMMUNITY CENTER,"520 E FRONT ST, CLARE, IA 50524",0,ORR,10/9/2020,0,520 E FRONT ST,CLARE,IA,50524,NonReligious,1,0,NonReligious,42.5875099,-94.3383271
1589,1589,11/3/2020,IA,Webster,Webster,county,DO,Douglas Township,0,election_day,LIFEWORKS COMMUNITY SERVICES,"1303 A ST, FT DODGE, IA 50501",0,ORR,10/9/2020,0,1303 A ST,FT DODGE,IA,50501,NonReligious,1,0,NonReligious,42.48736671,-94.20742118
1590,1590,11/3/2020,IA,Webster,Webster,county,EL,Elkhorn Township,0,election_day,WEBSTER CO FAIR AND 4H BLDG,"22770 OLD HWY 169, FT DODGE, IA 50501",0,ORR,10/9/2020,0,22770 OLD HWY 169,FT DODGE,IA,50501,NonReligious,1,0,NonReligious,42.49283472,-94.1925551
1591,1591,11/3/2020,IA,Webster,Webster,county,FU,Fulton Township,0,election_day,CALLENDER COMMUNITY CENTER,"505 THOMAS ST, CALLENDER, IA 50523",0,ORR,10/9/2020,0,505 THOMAS ST,CALLENDER,IA,50523,NonReligious,1,0,NonReligious,42.36162481,-94.29283001
1592,1592,11/3/2020,IA,Webster,Webster,county,GO,Gowrie Township,0,election_day,GOWRIE COMMUNITY CENTER,"1206 MARKET ST, GOWRIE, IA 50543",0,ORR,10/9/2020,0,1206 MARKET ST,GOWRIE,IA,50543,NonReligious,1,0,NonReligious,42.27470342,-94.30464454
1593,1593,11/3/2020,IA,Webster,Webster,county,JO,Johnson Township,0,election_day,CLARE COMMUNITY CENTER,"520 E FRONT ST, CLARE, IA 50524",0,ORR,10/9/2020,0,520 E FRONT ST,CLARE,IA,50524,NonReligious,1,0,NonReligious,42.5875099,-94.3383271
1594,1594,11/3/2020,IA,Webster,Webster,county,LG,Lost Grove Township,0,election_day,GOWRIE COMMUNITY CENTER,"1206 MARKET ST, GOWRIE, IA 50543",0,ORR,10/9/2020,0,1206 MARKET ST,GOWRIE,IA,50543,NonReligious,1,0,NonReligious,42.27470342,-94.30464454
1595,1595,11/3/2020,IA,Webster,Webster,county,NE,Newark Township,0,election_day,VINCENT FIRE STATION,"102 S 1ST ST, VINCENT, IA 50594",0,ORR,10/9/2020,0,102 S 1ST ST,VINCENT,IA,50594,NonReligious,1,0,NonReligious,42.5852146,-94.0401266
1596,1596,11/3/2020,IA,Webster,Webster,county,OT/PV,Otho-Pleasant Valley Township,0,election_day,OTHO COMMUNITY CENTER,"220 RAKE ST, OTHO, IA 50569",0,ORR,10/9/2020,0,220 RAKE ST,OTHO,IA,50569,NonReligious,1,0,NonReligious,42.4222689,-94.1491232
1597,1597,11/3/2020,IA,Webster,Webster,county,SWYH,Sumner-Webster-Yell-Hardin Township,0,election_day,LEHIGH SENIOR CITIZEN CENTER,"114 MAIN ST, LEHIGH, IA 50557",0,ORR,10/9/2020,0,114 MAIN ST,LEHIGH,IA,50557,NonReligious,1,0,NonReligious,42.35972175,-94.05194822
1598,1598,11/3/2020,IA,Webster,Webster,county,WA,Washington Township,0,election_day,DUNCOMBE COMMUNITY CENTER CD,"510 FOLGER ST, DUNCOMBE, IA 50532",0,ORR,10/9/2020,0,510 FOLGER ST,DUNCOMBE,IA,50532,NonReligious,1,0,NonReligious,42.469797,-93.9958754
1599,1599,11/3/2020,IA,Winnebago,Winnebago,county,BUGRLC,Buffalo Grant Lincoln Precinct,0,election_day,HERITAGE TOWN CENTER,"201 2ND AVE SW, BUFFALO CENTER, IA 50524",0,ORR,10/9/2020,0,201 2ND AVE SW,BUFFALO CENTER,IA,50524,NonReligious,1,0,NonReligious,42.6025581,-94.35584675
1600,1600,11/3/2020,IA,Winnebago,Winnebago,county,CENTER,Center Precinct,0,election_day,"HELGESON CIVIC CENTER, LAKE MILLS","227 W MAIN, LAKE MILLS, IA 50450",0,ORR,10/9/2020,0,227 W MAIN,LAKE MILLS,IA,50450,NonReligious,1,0,NonReligious,43.41930507,-93.53406753
1601,1601,11/3/2020,IA,Winnebago,Winnebago,county,EDLONO,Eden Logan Norway Precinct,0,election_day,SCARVILLE COMMUNITY CENTER,"121 MAIN ST, SCARVILLE, IA 50473",0,ORR,10/9/2020,0,121 MAIN ST,SCARVILLE,IA,50473,NonReligious,1,0,NonReligious,43.46948242,-93.61710598
1602,1602,11/3/2020,IA,Winnebago,Winnebago,county,FC 1,Forest City Ward 1 Precinct,0,election_day,TSB COMMUNITY ROOM-1,"101 HWY 69 N, FOREST CITY, IA 50436",0,ORR,10/9/2020,0,101 HWY 69 N,FOREST CITY,IA,50436,NonReligious,1,0,NonReligious,43.27025867,-93.63349116
1603,1603,11/3/2020,IA,Winnebago,Winnebago,county,FC 2,Forest City Ward 2 Precinct,0,election_day,"CALVARY BAPTIST CHURCH, FOREST CITY","646 N BEST ST, FOREST CITY, IA 50436",0,ORR,10/9/2020,0,646 N BEST ST,FOREST CITY,IA,50436,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,43.26944499,-93.64664695
1604,1604,11/3/2020,IA,Winnebago,Winnebago,county,FC 4,Forest City Ward 4 Precinct,0,election_day,"IMMANUEL LUTHERAN CHURCH, FOREST CITY","246 S CLARK, FOREST CITY, IA 50436",0,ORR,10/9/2020,0,246 S CLARK,FOREST CITY,IA,50436,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,43.26224099,-93.63846883
1605,1605,11/3/2020,IA,Winnebago,Winnebago,county,FC3D3,FC3 Forest D3 Precinct,0,election_day,"SENIOR COMMUNITY CENTER, FOREST CITY","125 N 7TH ST, FOREST CITY, IA 50436",0,ORR,10/9/2020,0,125 N 7TH ST,FOREST CITY,IA,50436,NonReligious,1,0,NonReligious,43.26402898,-93.6407088
1606,1606,11/3/2020,IA,Winnebago,Winnebago,county,KILI,King Linden Precinct,0,election_day,THOMPSON PUBLIC LIBRARY,"142 JACKSON ST N, THOMPSON, IA 50478",0,ORR,10/9/2020,0,142 JACKSON ST N,THOMPSON,IA,50478,NonReligious,1,0,NonReligious,43.37066136,-93.771065
1607,1607,11/3/2020,IA,Winnebago,Winnebago,county,MVFOD2,Mt. Valley Forest D2 Precinct,0,election_day,TSB COMMUNITY ROOM-MV,"101 HWY 69 N, FOREST CITY, IA 50436",0,ORR,10/9/2020,0,101 HWY 69 N,FOREST CITY,IA,50436,NonReligious,1,0,NonReligious,43.27025867,-93.63349116
1608,1608,11/3/2020,IA,Winnebago,Winnebago,county,NEFOD1,Newton Forest D1 Precinct,0,election_day,LELAND COMMUNITY CENTER,"202 2ND AVE W, LELAND, IA 50453",0,ORR,10/9/2020,0,202 2ND AVE W,LELAND,IA,50453,NonReligious,1,0,NonReligious,43.3381375,-93.63677038
1609,1609,11/3/2020,IA,Winneshiek,Winneshiek,county,1,HE/HI/PL,0,election_day,COURTHOUSE 1ST FLOOR,"201 W MAIN ST, DECORAH, IA 52101",0,ORR,10/9/2020,0,201 W MAIN ST,DECORAH,IA,52101,NonReligious,1,0,NonReligious,43.30321303,-91.78716758
1610,1610,11/3/2020,IA,Winneshiek,Winneshiek,county,2,FR/GL/DEW3/DETSUP1,0,election_day,1ST LUTHERAN CHURCH,"604 W BROADWAY ST, DECORAH, IA 52101",0,ORR,10/9/2020,0,604 W BROADWAY ST,DECORAH,IA,52101,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,43.30239667,-91.79219774
1611,1611,11/3/2020,IA,Winneshiek,Winneshiek,county,3,DEW1/DETSUP2,0,election_day,DECORAH CITY HALL,"400 CLAIBORNE DR, DECORAH, IA 52101",0,ORR,10/9/2020,0,400 CLAIBORNE DR,DECORAH,IA,52101,NonReligious,1,0,NonReligious,43.30603548,-91.78393304
1612,1612,11/3/2020,IA,Winneshiek,Winneshiek,county,4,DEW2,0,election_day,COURTHOUSE - DE2,"201 W MAIN ST, DECORAH, IA 52101",0,ORR,10/9/2020,0,201 W MAIN ST,DECORAH,IA,52101,NonReligious,1,0,NonReligious,43.30321303,-91.78716758
1613,1613,11/3/2020,IA,Winneshiek,Winneshiek,county,5,CN/DEW4/DETSUP3,0,election_day,GOOD SHEPHERD LUTH CHURCH-4,"701 IOWA AVE, DECORAH, IA 52101",0,ORR,10/9/2020,0,701 IOWA AVE,DECORAH,IA,52101,ReligiousBuilding,0,1,Religious,43.30722055,-91.80457833
1614,1614,11/3/2020,IA,Winneshiek,Winneshiek,county,6,DEW5,0,election_day,GOOD SHEPHERD LUTH CHURCH-5,"701 IOWA AVE, DECORAH, IA 52101",0,ORR,10/9/2020,0,701 IOWA AVE,DECORAH,IA,52101,ReligiousBuilding,0,1,Religious,43.30722055,-91.80457833
1615,1615,11/3/2020,IA,Winneshiek,Winneshiek,county,7,CA/SP,0,election_day,CALMAR LUTHERAN CHURCH,"205 N EAST ST, CALMAR, IA 52132",0,ORR,10/9/2020,0,205 N EAST ST,CALMAR,IA,52132,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,43.18334051,-91.8594707
1616,1616,11/3/2020,IA,Winneshiek,Winneshiek,county,8,MI/BLM,0,election_day,OSSIAN COMMUNITY CENTER,"123 W MAIN ST, OSSIAN, IA 52161",0,ORR,10/9/2020,0,123 W MAIN ST,OSSIAN,IA,52161,NonReligious,1,0,NonReligious,43.14583701,-91.76637354
1617,1617,11/3/2020,IA,Winneshiek,Winneshiek,county,9,BLF/BO/FR/LI/MA/OR,0,election_day,RIDGEWAY COMMUNITY CENTER,"690 COUNTY RD, RIDGEWAY, IA 52165",0,ORR,10/9/2020,0,690 COUNTY RD,RIDGEWAY,IA,52165,NonReligious,1,0,NonReligious,43.30678937,-91.9834122
1618,1618,11/3/2020,IA,Winneshiek,Winneshiek,county,10,JA/SU/WA,0,election_day,FT ATKINSON COMMUNITY CENTER,"303 3RD ST NW, FT. ATKINSON, IA 52144",0,ORR,10/9/2020,0,303 3RD ST NW,FT. ATKINSON,IA,52144,NonReligious,1,0,NonReligious,43.13915027,-91.96241171
1619,1619,11/3/2020,IA,Winneshiek,Winneshiek,county,11,DETSUP5,0,election_day,COURTHOUSE - DET,"201 W MAIN ST, DECORAH, IA 52101",0,ORR,10/9/2020,0,201 W MAIN ST,DECORAH,IA,52101,NonReligious,1,0,NonReligious,43.30321303,-91.78716758
1620,1620,11/3/2020,IA,Woodbury,Woodbury,county,1,01 Church of Jesus Christ LDS,0,election_day,PERRY CREEK ELEMENTARY SCHOOL,"3501 COUNTRY CLUB BLVD, SIOUX CITY, IA 51104",0,ORR,10/9/2020,0,3501 COUNTRY CLUB BLVD,SIOUX CITY,IA,51104,NonReligious,1,0,NonReligious,42.53223319,-96.41020796
1621,1621,11/3/2020,IA,Woodbury,Woodbury,county,2,02 Cross Pointe Church,0,election_day,LOESS HILLS ELEMENTARY SCHOOL,"1717 CASSELMAN ST, SIOUX CITY, IA 51103",0,ORR,10/9/2020,0,1717 CASSELMAN ST,SIOUX CITY,IA,51103,NonReligious,1,0,NonReligious,42.50780235,-96.44334603
1622,1622,11/3/2020,IA,Woodbury,Woodbury,county,3,03 Concordia Lutheran Church,0,election_day,WEST MIDDLE SCHOOL,"3301 W 19TH ST, SIOUX CITY, IA 51103",0,ORR,10/9/2020,0,3301 W 19TH ST,SIOUX CITY,IA,51103,NonReligious,1,0,NonReligious,42.50845302,-96.45139976
1623,1623,11/3/2020,IA,Woodbury,Woodbury,county,4,04 Siouxland Center for Active Generations,0,election_day,LOESS HILLS ELEMENTARY SCHOOL,"1717 CASSELMAN ST, SIOUX CITY, IA 51103",0,ORR,10/9/2020,0,1717 CASSELMAN ST,SIOUX CITY,IA,51103,NonReligious,1,0,NonReligious,42.50780235,-96.44334603
1624,1624,11/3/2020,IA,Woodbury,Woodbury,county,5,05 Riverside Lutheran Church,0,election_day,RIVERSIDE ELEMENTARY,"2303 RIVERSIDE BLVD, SIOUX CITY, IA 51109",0,ORR,10/9/2020,0,2303 RIVERSIDE BLVD,SIOUX CITY,IA,51109,NonReligious,1,0,NonReligious,42.51907315,-96.47552421
1625,1625,11/3/2020,IA,Woodbury,Woodbury,county,6,06 Faith Lutheran Church,0,election_day,PERRY CREEK ELEMENTARY SCHOOL,"3501 COUNTRY CLUB BLVD, SIOUX CITY, IA 51104",0,ORR,10/9/2020,0,3501 COUNTRY CLUB BLVD,SIOUX CITY,IA,51104,NonReligious,1,0,NonReligious,42.53223319,-96.41020796
1626,1626,11/3/2020,IA,Woodbury,Woodbury,county,7,07 Bryant/Crescent Park School,0,election_day,LIBERTY ELEMENTARY SCHOOL,"1623 REBECCA ST, SIOUX CITY, IA 51103",0,ORR,10/9/2020,0,1623 REBECCA ST,SIOUX CITY,IA,51103,NonReligious,1,0,NonReligious,42.50742888,-96.42553748
1627,1627,11/3/2020,IA,Woodbury,Woodbury,county,8,08 Mt. Zion Baptist Church,0,election_day,LIBERTY ELEMENTARY SCHOOL,"1623 REBECCA ST, SIOUX CITY, IA 51103",0,ORR,10/9/2020,0,1623 REBECCA ST,SIOUX CITY,IA,51103,NonReligious,1,0,NonReligious,42.50742888,-96.42553748
1628,1628,11/3/2020,IA,Woodbury,Woodbury,county,9,09 Boys & Girls Home,0,election_day,IRVING ELEMENTARY SCHOOL,"901 FLOYD BLVD, SIOUX CITY, IA 51105",0,ORR,10/9/2020,0,901 FLOYD BLVD,SIOUX CITY,IA,51105,NonReligious,1,0,NonReligious,42.49972656,-96.39355432
1629,1629,11/3/2020,IA,Woodbury,Woodbury,county,10,10 First Congregational Church,0,election_day,CLARK EARLY CHILDHOOD CENTER,"4315 HAMILTON BLVD, SIOUX CITY, IA 51104",0,ORR,10/9/2020,0,4315 HAMILTON BLVD,SIOUX CITY,IA,51104,NonReligious,1,0,NonReligious,42.54390403,-96.40748509
1630,1630,11/3/2020,IA,Woodbury,Woodbury,county,11,11 Girls Inc of Sioux City,0,election_day,LIBERTY ELEMENTARY SCHOOL,"1623 REBECCA ST, SIOUX CITY, IA 51103",0,ORR,10/9/2020,0,1623 REBECCA ST,SIOUX CITY,IA,51103,NonReligious,1,0,NonReligious,42.50742888,-96.42553748
1631,1631,11/3/2020,IA,Woodbury,Woodbury,county,12,12 St John Lutheran Church,0,election_day,BRYANT ELEMENTARY SCHOOL,"3040 JONES ST, SIOUX CITY, IA 51104",0,ORR,10/9/2020,0,3040 JONES ST,SIOUX CITY,IA,51104,NonReligious,1,0,NonReligious,42.52262946,-96.40076668
1632,1632,11/3/2020,IA,Woodbury,Woodbury,county,13,13 SC Transit Building,0,election_day,UNITY ELEMENTARY SCHOOL,"1901 UNITY AVE, SIOUX CITY, IA 51105",0,ORR,10/9/2020,0,1901 UNITY AVE,SIOUX CITY,IA,51105,NonReligious,1,0,NonReligious,42.50871406,-96.36644628
1633,1633,11/3/2020,IA,Woodbury,Woodbury,county,14,14 Boys & Girls Home,0,election_day,IRVING ELEMENTARY SCHOOL,"901 FLOYD BLVD, SIOUX CITY, IA 51105",0,ORR,10/9/2020,0,901 FLOYD BLVD,SIOUX CITY,IA,51105,NonReligious,1,0,NonReligious,42.49972656,-96.39355432
1634,1634,11/3/2020,IA,Woodbury,Woodbury,county,15,15 Peace Reformed Church/Concord Twp,0,election_day,UNITY ELEMENTARY SCHOOL,"1901 UNITY AVE, SIOUX CITY, IA 51105",0,ORR,10/9/2020,0,1901 UNITY AVE,SIOUX CITY,IA,51105,NonReligious,1,0,NonReligious,42.50871406,-96.36644628
1635,1635,11/3/2020,IA,Woodbury,Woodbury,county,16,16 Trimble United Methodist Church,0,election_day,NORTH MIDDLE SCHOOL,"2101 OUTER DR N, SIOUX CITY, IA 51108",0,ORR,10/9/2020,0,2101 OUTER DR N,SIOUX CITY,IA,51108,NonReligious,1,0,NonReligious,42.54109399,-96.38511112
1636,1636,11/3/2020,IA,Woodbury,Woodbury,county,17,17 Sioux City Baptist Church,0,election_day,BRYANT ELEMENTARY SCHOOL,"3040 JONES ST, SIOUX CITY, IA 51104",0,ORR,10/9/2020,0,3040 JONES ST,SIOUX CITY,IA,51104,NonReligious,1,0,NonReligious,42.52262946,-96.40076668
1637,1637,11/3/2020,IA,Woodbury,Woodbury,county,18,18 Calvary Lutheran Church,0,election_day,LEEDS ELEMENTARY SCHOOL,"3919 JEFFERSON ST, SIOUX CITY, IA 51108",0,ORR,10/9/2020,0,3919 JEFFERSON ST,SIOUX CITY,IA,51108,NonReligious,1,0,NonReligious,42.53782771,-96.36775042
1638,1638,11/3/2020,IA,Woodbury,Woodbury,county,19,19 Central Baptist Church,0,election_day,NORTH MIDDLE SCHOOL,"2101 OUTER DR N, SIOUX CITY, IA 51108",0,ORR,10/9/2020,0,2101 OUTER DR N,SIOUX CITY,IA,51108,NonReligious,1,0,NonReligious,42.54109399,-96.38511112
1639,1639,11/3/2020,IA,Woodbury,Woodbury,county,20,20 Augustana Lutheran Church,0,election_day,IRVING ELEMENTARY SCHOOL,"901 FLOYD BLVD, SIOUX CITY, IA 51105",0,ORR,10/9/2020,0,901 FLOYD BLVD,SIOUX CITY,IA,51105,NonReligious,1,0,NonReligious,42.49972656,-96.39355432
1640,1640,11/3/2020,IA,Woodbury,Woodbury,county,21,21 Morningside Lutheran Church,0,election_day,SPALDING ELEMENTARY SCHOOL,"4101 STONE AVE, SIOUX CITY, IA 51106",0,ORR,10/9/2020,0,4101 STONE AVE,SIOUX CITY,IA,51106,NonReligious,1,0,NonReligious,42.47928301,-96.35450192
1641,1641,11/3/2020,IA,Woodbury,Woodbury,county,22,22 Morningside Branch Library,0,election_day,22 MORNINGSIDE BRANCH LIBRARY,"4005 MORNINGSIDE AVE, SIOUX CITY, IA 51106",0,ORR,10/9/2020,0,4005 MORNINGSIDE AVE,SIOUX CITY,IA,51106,NonReligious,1,0,NonReligious,42.47081443,-96.35594864
1642,1642,11/3/2020,IA,Woodbury,Woodbury,county,23,23 Inglesia Restauracion Canaan,0,election_day,SPALDING ELEMENTARY SCHOOL,"4101 STONE AVE, SIOUX CITY, IA 51106",0,ORR,10/9/2020,0,4101 STONE AVE,SIOUX CITY,IA,51106,NonReligious,1,0,NonReligious,42.47928301,-96.35450192
1643,1643,11/3/2020,IA,Woodbury,Woodbury,county,24,24 Washington Heights Chapel,0,election_day,MORNINGSIDE ELEMENTARY,"3601 BUSHNELL AVE, SIOUX CITY, IA 51106",0,ORR,10/9/2020,0,3601 BUSHNELL AVE,SIOUX CITY,IA,51106,NonReligious,1,0,NonReligious,42.46355305,-96.36090193
1644,1644,11/3/2020,IA,Woodbury,Woodbury,county,25,25 Morningside College Eppley Aud,0,election_day,MORNINGSIDE ELEMENTARY,"3601 BUSHNELL AVE, SIOUX CITY, IA 51106",0,ORR,10/9/2020,0,3601 BUSHNELL AVE,SIOUX CITY,IA,51106,NonReligious,1,0,NonReligious,42.46355305,-96.36090193
1645,1645,11/3/2020,IA,Woodbury,Woodbury,county,26,26 Morningside Bible Church,0,election_day,EAST MIDDLE SCHOOL,"5401 LORRAINE AVE, SIOUX CITY, IA 51106",0,ORR,10/9/2020,0,5401 LORRAINE AVE,SIOUX CITY,IA,51106,NonReligious,1,0,NonReligious,42.45884188,-96.33731014
1646,1646,11/3/2020,IA,Woodbury,Woodbury,county,27,27 St James United Methodist Church,0,election_day,EAST MIDDLE SCHOOL,"5401 LORRAINE AVE, SIOUX CITY, IA 51106",0,ORR,10/9/2020,0,5401 LORRAINE AVE,SIOUX CITY,IA,51106,NonReligious,1,0,NonReligious,42.45884188,-96.33731014
1647,1647,11/3/2020,IA,Woodbury,Woodbury,county,28,28 Redeemer Lutheran Church/Woodbury Twp,0,election_day,EAST HIGH SCHOOL,"3200 S CYPRESS ST, SIOUX CITY, IA 51106",0,ORR,10/9/2020,0,3200 S CYPRESS ST,SIOUX CITY,IA,51106,NonReligious,1,0,NonReligious,42.45511198,-96.34129965
1648,1648,11/3/2020,IA,Woodbury,Woodbury,county,29,29 Sgt Bluff East/Woodbury Twp,0,election_day,29 SGT. BLUFF COMMUNITY CTR.,"903 TOPAZ DR, SERGEANT BLUFF, IA 51054",0,ORR,10/9/2020,0,903 TOPAZ DR,SERGEANT BLUFF,IA,51054,NonReligious,1,0,NonReligious,42.37975168,-96.33022962
1649,1649,11/3/2020,IA,Woodbury,Woodbury,county,30,30 Sgt Bluff West,0,election_day,30 SGT. BLUFF COMMUNITY CTR.,"903 TOPAZ DR, SERGEANT BLUFF, IA 51054",0,ORR,10/9/2020,0,903 TOPAZ DR,SERGEANT BLUFF,IA,51054,NonReligious,1,0,NonReligious,42.37975168,-96.33022962
1650,1650,11/3/2020,IA,Woodbury,Woodbury,county,31,31 Salix/Lib-Lak Twp,0,election_day,31 SALIX CITY HALL,"319 TIPTON ST, SALIX, IA 51052",0,ORR,10/9/2020,0,319 TIPTON ST,SALIX,IA,51052,NonReligious,1,0,NonReligious,42.30613878,-96.28778393
1651,1651,11/3/2020,IA,Woodbury,Woodbury,county,32,32 Bronson/Flo-Grg Twp,0,election_day,32 BRONSON CITY HALL / COMM BLDG,"100 E 1ST ST, BRONSON, IA 51007",0,ORR,10/9/2020,0,100 E 1ST ST,BRONSON,IA,51007,NonReligious,1,0,NonReligious,42.40915252,-96.21485588
1652,1652,11/3/2020,IA,Woodbury,Woodbury,county,33,33 Pierson/Rutland Twp,0,election_day,33 PIERSON CITY HALL,"201 MAIN ST, PIERSON, IA 51048",0,ORR,10/9/2020,0,201 MAIN ST,PIERSON,IA,51048,NonReligious,1,0,NonReligious,42.54396529,-95.86766605
1653,1653,11/3/2020,IA,Woodbury,Woodbury,county,34,34 Correctionville/Ked-Uni Twp,0,election_day,34 CORRECTIONVILLE COMM BLDG,"312 DRIFTWOOD ST, CORRECTIONVILLE, IA 51016",0,ORR,10/9/2020,0,312 DRIFTWOOD ST,CORRECTIONVILLE,IA,51016,NonReligious,1,0,NonReligious,42.47357867,-95.78615663
1654,1654,11/3/2020,IA,Woodbury,Woodbury,county,35,35 Moville/Arl-Mov-Wol Twp,0,election_day,35 MOVILLE COMMUNITY CENTER,"815 MAIN ST, MOVILLE, IA 51039",0,ORR,10/9/2020,0,815 MAIN ST,MOVILLE,IA,51039,NonReligious,1,0,NonReligious,42.48935338,-96.06081046
1655,1655,11/3/2020,IA,Woodbury,Woodbury,county,36,36 Lawton/Banner Twp,0,election_day,36 LAWTON FRIENDSHIP CENTER,"300 CEDAR ST, LAWTON, IA 51030",0,ORR,10/9/2020,0,300 CEDAR ST,LAWTON,IA,51030,NonReligious,1,0,NonReligious,42.47871158,-96.18379991
1656,1656,11/3/2020,IA,Woodbury,Woodbury,county,37,37 Climbing Hill/Grt-Wes Twp,0,election_day,37 W.C. PUBLIC SAFETY CENTER,"121 DEER RUN TRL, CLIMBING HILL, IA 51015",0,ORR,10/9/2020,0,121 DEER RUN TRL,CLIMBING HILL,IA,51015,NonReligious,1,0,NonReligious,42.34295166,-96.08110126
1657,1657,11/3/2020,IA,Woodbury,Woodbury,county,38,38 Sloan/Sloan Twp,0,election_day,38 SLOAN COMMUNITY CENTER,"423 EVANS ST, SLOAN, IA 51055",0,ORR,10/9/2020,0,423 EVANS ST,SLOAN,IA,51055,NonReligious,1,0,NonReligious,42.23276528,-96.22807577
